date,year,month,doy,lon,lat,NDVI,EVI,NDWI,NDMI,LST_Day_C,LST_Night_C,LST_DTR,ET_mm8day,LE_MJm2day,PET_mm8day,ET_stress,GPP_gCm2_8day,PsnNet_gCm2_8day,rainfall_mm_8day,NDVI_lag1,NDVI_future
2024-02-18,2024,2,48,86.36115299635594,21.59093084022385,0.6664516129032259,0.4040680618032467,-0.6174076393237321,0.2053196453569762,32.01100147080898,18.890000000000043,9.21999999999997,29.6,0.0901,41.400000000000006,0.714975845410628,49.5,22.9,2.1295916048251913,0.794835347074153,0.6683955475980495
2024-03-13,2024,3,72,86.36115299635594,21.59093084022385,0.7115888830624018,0.4880768262417725,-0.6614914736574192,0.1745232097876934,33.118199777551176,22.49000000000001,9.100000000000025,25.0,0.076,44.8,0.5580357142857142,32.2,1.0,26.667533365072387,0.6664516129032259,0.7146073509938115
2024-03-21,2024,3,80,86.36115299635594,21.59093084022385,0.6914600550964187,0.3835281534112614,-0.6433589829374373,0.1484685527238718,31.79075322464259,21.650000000000038,9.339999999999977,21.0,0.0638,56.3,0.3730017761989342,28.200000000000003,0.0,12.927776352240603,0.7115888830624018,0.6772225626544306
2024-05-24,2024,5,144,86.36115299635594,21.59093084022385,0.8323657474600871,0.4560273536895674,-0.7330130404941662,0.353887399463807,34.00389213077641,26.632185363206816,8.288892239708431,22.0,0.0666,52.0,0.4230769230769231,28.7,-0.7,60.04979873282583,0.6914600550964187,0.8205746216135182
2024-09-29,2024,9,272,86.36115299635594,21.59093084022385,0.8680203045685279,0.4987361462181606,-0.7927898668398831,0.3639733135656041,30.077805752603915,24.77000000000004,3.800000000000012,26.700000000000003,0.0813,35.7,0.7478991596638656,45.900000000000006,28.3,33.479737665829965,0.8323657474600871,0.8734877358738746
2024-02-18,2024,2,48,86.3659889126227,21.59093084022385,0.6923583662714097,0.4154642843024864,-0.6259493670886077,0.2315436241610738,32.01729700291261,18.890000000000043,9.21999999999997,29.5,0.09,41.400000000000006,0.7125603864734299,49.5,22.9,2.1249954463479983,0.7972093023255813,0.6955177517850927
2024-03-13,2024,3,72,86.3659889126227,21.59093084022385,0.6352201257861635,0.2940687130854338,-0.6113324479858344,0.2260020208824519,33.11588744811737,22.49000000000001,9.100000000000025,28.0,0.0849,44.3,0.6320541760722347,33.5,-3.7,26.618949691926417,0.6923583662714097,0.65243852635283
2024-03-21,2024,3,80,86.3659889126227,21.59093084022385,0.7149984409105082,0.4324130647959569,-0.659625829812915,0.1915077989601386,31.788511229498354,21.650000000000038,9.339999999999977,23.5,0.0715,55.7,0.4219030520646319,28.800000000000004,-4.6,12.980277881426966,0.6352201257861635,0.717561844623422
2024-05-24,2024,5,144,86.3659889126227,21.59093084022385,0.8534361851332399,0.4803820952080208,-0.7485941118094609,0.3690753690753691,33.99175857496875,26.62792975689208,8.289279113009773,22.4,0.0679,52.400000000000006,0.4274809160305343,28.7,-1.5,60.28042985851303,0.7149984409105082,0.8263916428236171
2024-09-29,2024,9,272,86.3659889126227,21.59093084022385,0.8306740475415173,0.4963614429699965,-0.766258246936852,0.3550253073029645,30.077856809185185,24.77000000000004,3.8000000000000114,26.700000000000003,0.0813,35.7,0.7478991596638656,54.5,19.4,33.5597308219324,0.8534361851332399,0.8470288390845139
2024-02-18,2024,2,48,86.37082482888945,21.59093084022385,0.6841406768414069,0.4114454465639716,-0.6186224489795917,0.2196059586737145,32.023592535016235,18.890000000000043,9.21999999999997,29.4,0.0897,41.2,0.7135922330097088,49.5,22.9,2.120399287870806,0.7964641885766093,0.6745060466123326
2024-03-13,2024,3,72,86.37082482888945,21.59093084022385,0.6522498907820009,0.3087517577963438,-0.6294700560103403,0.223156532988357,33.11357511868357,22.49000000000001,9.100000000000025,25.1,0.0763,44.6,0.5627802690582959,32.300000000000004,0.5,26.570366018780444,0.6841406768414069,0.6693156171464939
2024-03-21,2024,3,80,86.37082482888945,21.59093084022385,0.7207122774133082,0.4279036984827689,-0.6585365853658537,0.2049879676219646,31.78626923435413,21.650000000000038,9.339999999999977,23.4,0.0711,55.3,0.4231464737793852,28.9,-4.500000000000001,13.03277941061334,0.6522498907820009,0.7189038312812304
2024-05-24,2024,5,144,86.37082482888945,21.59093084022385,0.8651085141903172,0.5094376720408966,-0.7615894039735099,0.3947565543071161,33.9796250191611,26.62367415057733,8.289665986311112,22.3,0.0676,52.0,0.4288461538461539,28.7,-1.4,60.51106098420024,0.7207122774133082,0.856977625116023
2024-09-29,2024,9,272,86.37082482888945,21.59093084022385,0.8306740475415173,0.4963614429699965,-0.766258246936852,0.3550253073029645,30.07790735712957,24.77000000000004,3.8000000000000114,31.200000000000003,0.0951,38.2,0.8167539267015707,53.3,24.4,33.6397239780348,0.8651085141903172,0.8470288390845139
2024-02-18,2024,2,48,86.37566074515621,21.59093084022385,0.6927499201533056,0.4170833012845166,-0.6292652935751614,0.2223247232472325,32.02988806711988,18.890000000000043,9.21999999999997,25.3,0.0773,41.8,0.6052631578947368,47.400000000000006,26.700000000000003,2.1158031293936124,0.5179968701095461,0.6787993367531876
2024-03-13,2024,3,72,86.37566074515621,21.59093084022385,0.6141257536606374,0.2902621722846442,-0.5928601784955376,0.2121604139715394,33.111262789249764,22.49000000000001,9.100000000000025,10.8,0.033,50.2,0.2151394422310757,22.6,10.400000000000002,26.521782345634453,0.6927499201533056,0.6213380294456361
2024-03-21,2024,3,80,86.37566074515621,21.59093084022385,0.7072538860103625,0.4121376811594202,-0.6573404589751651,0.1965501588742623,31.78402723920989,21.650000000000038,9.339999999999977,22.6,0.0686,54.5,0.4146788990825688,28.9,-2.8,13.085280939799699,0.6141257536606374,0.7047205620100727
2024-05-24,2024,5,144,86.37566074515621,21.59093084022385,0.8448555663745538,0.5043205331886698,-0.7462365591397849,0.3530111878124256,33.96749146335344,26.61941854426258,8.290052859612453,22.8,0.0691,51.6,0.4418604651162791,29.2,-1.8000000000000005,60.74169210988743,0.7072538860103625,0.8366881826088406
2024-09-29,2024,9,272,86.37566074515621,21.59093084022385,0.762131837307153,0.5240115718418514,-0.6982968369829683,0.3236409608091024,30.07795740400013,24.770000000000035,3.800000000000012,29.4,0.0895,36.8,0.7989130434782609,53.900000000000006,22.6,33.71971713413723,0.8448555663745538,0.7693344067044185
2024-02-18,2024,2,48,86.38049666142298,21.59093084022385,0.670832225471949,0.4481827548228941,-0.6292455276121338,0.1723880597014926,32.03618359922352,18.890000000000043,9.21999999999997,13.8,0.0421,48.1,0.2869022869022869,28.1,17.3,2.1112069709164056,0.5179968701095461,0.6739857568941734
2024-03-13,2024,3,72,86.38049666142298,21.59093084022385,0.5856754306436989,0.2635443864229764,-0.5943482224247948,0.1383013342011063,33.10895045981595,22.49000000000001,9.100000000000025,5.6000000000000005,0.0171,53.8,0.104089219330855,11.9,2.5,26.47319867248833,0.670832225471949,0.6075248567185202
2024-03-21,2024,3,80,86.38049666142298,21.59093084022385,0.6364261168384879,0.347011429642121,-0.613690274483226,0.1133972410568154,31.781785244065656,21.650000000000038,9.339999999999977,6.300000000000001,0.0191,61.7,0.1021069692058346,12.8,-1.4,13.137782468986224,0.5856754306436989,0.6155623456938235
2024-05-24,2024,5,144,86.38049666142298,21.59093084022385,0.8201361519168756,0.453950499762018,-0.7249575551782683,0.3442709711563905,33.955357907545746,26.615162937947822,8.290439732913795,13.2,0.0399,56.6,0.2332155477031802,14.6,-10.5,60.97232323557531,0.6364261168384879,0.8065529310097341
