date,year,month,doy,lon,lat,NDVI,EVI,NDWI,NDMI,LST_Day_C,LST_Night_C,LST_DTR,ET_mm8day,LE_MJm2day,PET_mm8day,ET_stress,GPP_gCm2_8day,PsnNet_gCm2_8day,rainfall_mm_8day
2023-03-14,2023,3,72,86.45843249353729,22.009114915624654,0.5532846715328468,0.22868061142397428,-0.5654732712113781,0.08423913043478266,31.7218290999849,19.906994441745955,11.84799229969018,2.4000000000000004,0.0073,44.300000000000004,0.054176072234762986,6.4,2.0,40.29910662127971
2023-03-14,2023,3,72,86.46328254785189,22.009114915624654,0.5532846715328468,0.22868061142397428,-0.5654732712113781,0.08423913043478266,31.727720281928665,19.908298363629353,11.84874788049808,4.5,0.013800000000000002,39.7,0.11335012594458438,11.600000000000001,1.9,40.38043098518124
2023-03-14,2023,3,72,86.28109373336875,22.004618312663354,0.6029159519725558,0.27138665843113036,-0.5953905249679898,0.22839303319093002,31.48543499257109,19.860231088904612,11.790068464608357,10.4,0.0316,39.1,0.2659846547314578,23.400000000000002,12.3,37.31108165384063
2023-03-14,2023,3,72,86.28594363384627,22.004618312663354,0.6467554791577138,0.2944744462706426,-0.6383069687900812,0.20313971742543174,31.49121912807807,19.861809099377396,11.790874829285423,11.0,0.033600000000000005,39.1,0.2813299232736573,24.200000000000003,12.400000000000002,37.3924625719766
2023-03-14,2023,3,72,86.2907935343238,22.004618312663354,0.666073018699911,0.2965077099932612,-0.6477322765301629,0.18230647709320696,31.49700326358505,19.863378650660653,11.791676871309532,10.8,0.0329,39.0,0.27692307692307694,23.700000000000003,12.100000000000001,37.47384349011258
2023-03-14,2023,3,72,86.29564343480132,22.004618312663354,0.6042518397383484,0.2816632999199604,-0.6168108776266995,0.14169333721268546,31.502787399092032,19.86493981059291,11.792474625346234,6.7,0.0204,37.5,0.17866666666666667,10.9,-5.200000000000001,37.55522440824855
2023-03-14,2023,3,72,86.30049333527883,22.004618312663354,0.6176821983273597,0.30038346825734985,-0.6183266932270917,0.16757688991089392,31.508571534598993,19.866492646289238,11.793268125691387,11.8,0.0358,38.300000000000004,0.30809399477806787,24.900000000000002,12.200000000000001,37.636605326384284
2023-03-14,2023,3,72,86.32474283766646,22.004618312663354,0.584628670120898,0.26709275259399534,-0.599128540305011,0.04797258709308961,31.537492212133913,19.87413426081823,11.797172997134385,3.9000000000000004,0.0119,46.300000000000004,0.08423326133909287,8.6,2.7,38.04350991706438
2023-03-14,2023,3,72,86.329592738144,22.004618312663354,0.5133364529714554,0.21137616093105707,-0.5829662261380323,-0.005535055350553493,31.543276347640912,19.875638521195892,11.797941675450895,2.3000000000000003,0.0071,44.7,0.05145413870246085,5.3,0.5,38.12489083520059
2023-03-14,2023,3,72,86.33444263862151,22.004618312663354,0.49936034115138594,0.2188785046728972,-0.574563367666816,-0.06089743589743586,31.549060483147873,19.877134907675817,11.798706330199051,2.4000000000000004,0.007200000000000001,44.400000000000006,0.05405405405405406,5.6,0.7,38.206271753336324
2023-03-14,2023,3,72,86.33929253909905,22.004618312663354,0.5022004889975551,0.20074276778733388,-0.5570197668525089,-0.011583011583011556,31.554844618654872,19.87862348191933,11.799466992887835,2.5,0.0076,48.400000000000006,0.051652892561983466,4.8999999999999995,1.3000000000000003,38.28765267147253
2023-03-14,2023,3,72,86.34414243957657,22.004618312663354,0.5036726128016789,0.1912960306073649,-0.5318011758417958,0.024303073624017152,31.560628754161854,19.88010430494555,11.80022369469807,2.1,0.006500000000000001,45.300000000000004,0.046357615894039736,4.500000000000001,0.5,38.369033589608506
2023-03-14,2023,3,72,86.34899234005408,22.004618312663354,0.5338645418326693,0.21370758741676965,-0.5524193548387097,0.10433847257081386,31.566412889668815,19.881577437139786,11.800976466486706,2.3000000000000003,0.0071,44.800000000000004,0.05133928571428571,5.1000000000000005,0.2,38.45041450774424
2023-03-14,2023,3,72,86.35384224053162,22.004618312663354,0.4862119013062409,0.19242551887876239,-0.5515151515151516,-0.014120667522464658,31.572197025175814,19.88304293826176,11.801725338791002,2.2,0.0066,45.7,0.04814004376367615,4.6,0.6000000000000001,38.531795425880446
2023-03-14,2023,3,72,86.37809174291925,22.004618312663354,0.44439441692931114,0.19030541416011104,-0.5061032863849765,-0.030229746070132957,31.60111770271073,19.89025802659204,11.805412254988191,6.0,0.0182,43.6,0.13761467889908258,14.0,3.1000000000000005,38.938700016560546
2023-03-14,2023,3,72,86.38294164339676,22.004618312663354,0.48112706007442846,0.17994194138465822,-0.523236741388737,0.002158273381294926,31.606901838217695,19.89167896220249,11.806138354278668,3.2,0.0098,41.7,0.07673860911270983,8.8,0.2,39.02008093469628
2023-03-14,2023,3,72,86.42174084721697,22.004618312663354,0.4314627414903405,0.17998311459052885,-0.48686096512183474,-0.03563681437867983,31.653174922273557,19.90279073484555,11.811816479432762,2.1,0.0066,45.2,0.04646017699115044,5.6,1.6,39.6711282797843
2023-03-14,2023,3,72,86.42659074769449,22.004618312663354,0.4431718061674009,0.19038607115821346,-0.5041322314049588,-0.050984936268829675,31.658959057780535,19.904148539329217,11.812510318664426,2.2,0.0067,44.800000000000004,0.049107142857142856,4.6,0.5,39.75250919792026
2023-03-14,2023,3,72,86.44114044912705,22.004618312663354,0.4463498285154337,0.17956400047305557,-0.4894046417759838,-0.007731092436974779,31.67631146430146,19.908181630723355,11.814571231754483,2.0,0.0061,46.0,0.043478260869565216,4.8999999999999995,1.5,39.99665195232795
2023-03-14,2023,3,72,86.44599034960459,22.004618312663354,0.4561494551115724,0.1733112504436295,-0.511039310716209,-0.0028429282160625275,31.682095599808456,19.909512719734185,11.815251419357086,2.0,0.0061,45.900000000000006,0.04357298474945533,3.8,0.5,40.078032870464156
2023-03-14,2023,3,72,86.45084025008211,22.004618312663354,0.5338491295938106,0.22004305190145904,-0.5773247140726007,0.016666666666666698,31.68787973531544,19.91083725307501,11.815928257006806,2.4000000000000004,0.0073,44.5,0.05393258426966293,5.1000000000000005,0.2,40.15941378860013
2023-03-14,2023,3,72,86.45569015055963,22.004618312663354,0.5338491295938106,0.22004305190145904,-0.5773247140726007,0.016666666666666698,31.69366387082242,19.9121552790573,11.81660176939085,2.9000000000000004,0.009000000000000001,47.6,0.060924369747899165,6.0,1.6,40.240794706736104
2023-03-14,2023,3,72,86.46054005103717,22.004618312663354,0.5066921606118546,0.21116379138611102,-0.5271317829457364,0.04060746120831959,31.699448006329416,19.91346684551898,11.817271980954441,2.5,0.0078000000000000005,48.300000000000004,0.05175983436853002,4.800000000000001,1.3000000000000003,40.322175624872315
